#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,TCPWindowsize(CU*8(bits)),roundtrip(AZ/1000=s),AttemptedThroughput(Mbps),ActualThroughput(Mbps)
192.168.100.1,52980,613491,0,613490,613488,130,1,130,0,0,0,1,1,192.168.100.2,80,167037,0,167037,1,10737418497,167034,10737537250,16,118753,0,1,1,1.60384E+12,1.60384E+12,164859.855,42.886,43.275,42.886,164752.516,42.879,42.902,1,1,0,0,1,0,1,0.052332,0.016,0.125,0.062931,3,54,54,49.262549,42.66,81.732,3.029316,9122,64,64,0,0,0,0,0,0,1,1,13,1,1975,8960,130,130,28991488,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1112,30080,28960,0,4177480,2896,14480,0,2,0,0,14,0,0,0,0,1,1,200,1,450,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049262549,678.4025731,521.050428
192.168.100.1,53194,726856,0,726855,726853,130,1,130,0,0,0,1,1,192.168.100.2,80,165378,0,165378,1,10737418497,165375,10737464850,10,46353,0,1,1,1.60384E+12,1.60384E+12,165176.014,43.007,44.143,43.007,165067.212,43.001,43.024,1,1,0,0,1,0,1,0.048332,0.016,0.112,0.055139,3,54,54,50.274549,42.613,63.785,3.791376,2531,64,64,0,0,0,0,0,0,1,1,13,1,568,8960,130,130,12009472,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,10,0,0,0,0,1,1,200,1,387,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050274549,664.7466892,520.0495927
192.168.100.1,53306,654653,0,654652,654650,130,1,130,0,0,0,1,1,192.168.100.2,80,195123,0,195123,1,10737418497,195120,10737479330,20,60833,0,1,1,1.60384E+12,1.60384E+12,179996.679,42.939,44.075,42.939,179897.496,42.932,42.965,1,1,0,0,1,0,1,0.062665,0.026,0.126,0.055076,3,54,54,44.565573,42.318,65.924,2.550981,21985,64,64,0,0,0,0,0,0,1,1,13,1,2694,8960,130,130,12607488,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,19,0,0,0,0,1,1,200,1,261,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044565573,749.902621,477.2301085
192.168.100.1,53478,772650,0,772649,772647,130,1,130,0,0,0,1,1,192.168.100.2,80,165032,0,165032,1,10737418499,165029,10737530010,10,111511,0,1,1,1.60384E+12,1.60384E+12,164441.095,43.057,43.478,43.057,164338.083,43.051,43.077,1,1,0,0,1,0,1,0.054665,0.02,0.124,0.060044,3,54,54,50.221503,42.706,57.23,3.937693,2401,64,64,0,0,0,0,0,0,1,1,13,1,89,8960,130,130,8527872,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,10,0,0,0,0,1,1,200,1,65,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050221503,665.4488218,522.3769647
192.168.100.1,53604,696719,0,696718,696716,130,1,130,0,0,0,1,1,192.168.100.2,80,165013,0,165013,1,10737418499,165010,10737463402,9,44903,0,1,1,1.60384E+12,1.60384E+12,164576.949,42.852,43.518,42.852,164469.09,42.845,42.87,1,1,0,0,1,0,1,0.071998,0.018,0.177,0.090945,3,54,54,49.849649,42.824,57.018,3.770694,2645,64,64,0,0,0,0,0,0,1,1,13,1,759,8960,130,130,13262848,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,8,0,0,0,0,1,1,200,1,444,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049849649,670.4127445,521.9425183
192.168.100.1,53802,758165,0,758164,758162,130,1,130,0,0,0,1,1,192.168.100.2,80,164979,0,164979,1,10736115299,164976,10736118210,8,2911,0,1,1,1.60384E+12,1.60384E+12,164664.247,42.981,44.71,42.981,164561.725,42.975,42.999,1,1,0,0,1,0,1,0.092997,0.018,0.24,0.127315,3,54,54,49.726865,42.916,73.043,3.67345,4051,64,64,0,0,0,0,0,0,1,1,13,1,663,8960,130,130,28385280,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,8,0,0,0,0,1,1,200,1,74,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049726865,672.0681064,521.6004521
192.168.100.1,53968,881996,0,881995,881993,130,1,130,0,0,0,1,1,192.168.100.2,80,165325,0,165325,1,10737418499,165322,10737464850,10,46351,0,1,1,1.60384E+12,1.60384E+12,164058.819,42.881,43.706,42.881,163958.283,42.874,42.902,1,1,0,0,1,0,1,0.062665,0.021,0.14,0.06704,3,54,54,49.448714,42.566,58.254,3.703957,3769,64,64,0,0,0,0,0,0,1,1,13,1,258,8960,130,130,13254656,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1168,30080,28960,0,4177480,2896,14480,0,1,0,0,9,0,0,0,0,1,1,200,1,546,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049448714,675.8485165,523.590986
192.168.100.1,54188,831966,0,831965,831963,130,1,130,0,0,0,1,1,192.168.100.2,80,165038,0,165038,1,10737223021,165035,10737273714,30,50693,0,1,1,1.60384E+12,1.60384E+12,164065.874,42.883,43.442,42.883,163958.088,42.877,42.9,1,1,0,0,1,0,1,0.050998,0.017,0.119,0.05889,3,54,54,49.451734,42.622,82.992,3.732161,3982,64,64,0,0,0,0,0,0,1,1,13,1,158,8960,130,130,25452544,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,23,0,0,7,0,0,0,0,1,1,200,1,493,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049451734,675.8072427,523.5591511
192.168.100.1,54380,683740,0,683739,683737,130,1,130,0,0,0,1,1,192.168.100.2,80,192653,0,192653,1,10737418497,192650,10737480778,22,62281,0,1,1,1.60384E+12,1.60384E+12,178060.302,43.03,43.631,43.03,177958.258,43.023,43.046,1,1,0,0,1,0,1,0.069331,0.016,0.174,0.09065,3,54,54,44.643478,42.386,63.023,2.465517,25975,64,64,0,0,0,0,0,0,1,1,13,1,3414,8960,130,130,12263424,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,20,0,0,0,0,1,1,200,1,845,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044643478,748.5940052,482.4199738
192.168.100.1,54520,626547,0,626546,626544,130,1,130,0,0,0,1,1,192.168.100.2,80,222486,0,222486,1,10737418499,222483,10737490914,28,72415,0,1,1,1.60384E+12,1.60384E+12,195863.38,42.982,43.599,42.982,195764.128,42.976,42.997,1,1,0,0,1,0,1,0.075664,0.015,0.196,0.104213,3,54,54,43.907524,42.336,65.475,1.938455,34707,64,64,0,0,0,0,0,0,1,1,13,1,3735,8960,130,130,9043968,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4189064,2896,14480,0,0,0,0,28,0,0,0,0,1,1,200,1,478,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33512512,0.043907524,763.2521479,438.5706369
192.168.100.1,54694,865070,0,865069,865067,130,1,130,0,0,0,1,1,192.168.100.2,80,166898,0,166898,1,10737418499,166895,10737469194,19,50695,0,1,1,1.60384E+12,1.60384E+12,164442.226,42.851,43.602,42.851,164340.321,42.835,42.876,1,1,0,0,1,0,1,0.09533,0.025,0.228,0.114962,3,54,54,49.673162,42.564,67.11,3.713894,2908,64,64,0,0,0,0,0,0,1,1,13,1,642,8960,130,130,9650176,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,9,0,0,10,0,0,0,0,1,1,200,1,23,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049673162,672.7946975,522.3704133
192.168.100.1,54820,797559,0,797558,797556,130,1,130,0,0,0,1,1,192.168.100.2,80,165029,0,165029,1,10737418501,165026,10737421410,8,2909,0,1,1,1.60384E+12,1.60384E+12,164220.122,42.8,43.393,42.8,164115.349,42.794,42.819,1,1,0,0,1,0,1,0.070998,0.019,0.172,0.087481,3,54,54,50.321996,42.72,58.388,3.975494,2290,64,64,0,0,0,0,0,0,1,1,13,1,217,8960,130,130,9117696,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,8,0,0,0,0,1,1,200,1,836,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050321996,664.1199208,523.0745796
192.168.100.1,55008,710837,0,710836,710834,130,1,130,0,0,0,1,1,192.168.100.2,80,199737,0,199737,1,10737418499,199734,10737480778,22,62279,0,1,1,1.60384E+12,1.60384E+12,177919.903,42.811,43.218,42.811,177821.73,42.804,42.826,1,1,0,0,1,0,1,0.056331,0.015,0.118,0.054427,3,54,54,44.094628,42.331,82.545,2.139919,26137,64,64,0,0,0,0,0,0,1,1,13,1,3495,8960,130,130,13164544,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,22,0,0,0,0,1,1,200,1,452,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044094628,757.9118254,482.8006579
